Discounted_price_$,Actual_price_$,Discount_percentage_%,Rating,Rating_count,Product_id,Product_name,Category,About_product,User_id,User_name,Review_id,Review_title,Review_content,Img_link,Product_link,Revenue_$,Purchase_date,Discount_amount,Sales_volume,Discount_bin,Price_change_%,Quantity_change_%,PED
59,199,70,4,9378,B09NJN8L25, N150 Wireless Network Adapter for Desktop - Nano Size WiFi Dongle Compatible with Windows 11/10/7/8/8.1/XP/ Mac OS 10.9-10.15 Linux Kernel 2.6.18-4.4.3,Computers&Accessories,11,AFV7ZA733ZLME4KNLZPMPCBUNPPA,Aman,R11D3U0V2XKDKF,Good, does the work for 150rs,https://m.media-amazon.com/images/I/31v7NnnAItL._SY445_SX342_QL70_FMwebp_.jpg,https://www.amazon.in/FLiX-Charging-480Mbps-Devices-XCD-M11/dp/B09NJN8L25/ref=sr_1_48?qid=1672909125&s=electronics&sr=1-48,656460,11/26/2023,140,9378,60-70%,-87.5547217,-22.45100471,0.256422547
333,999,67,3.3,9792,B07XJYYH7L,Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Micro USB Cable for Smartphones,Accessories&Peripherals, X,AHFAAPSY2MJ5HYOU2VQDJ7AQY4NQ,Shankar,R18MP1KLUE18PC,Nice product and useful, not as fast as apple charger but its a good option if you want cheap and good product,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41CnR1WhD3L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/WeCool-Braided-Multifunction-Charging-Android/dp/B07XJYYH7L/ref=sr_1_49?qid=1672909126&s=electronics&sr=1-49,656064,1/16/2022,666,9792,60-70%,402.0100503,4.414587332,0.010981286
507,1208,58,4.1,8131,B002PD61Y4, Tablets,Cables&Accessories,8,AH2WGV2PEBUTICRPBEEVKF24G5LA,dinesh,RWGJNVEH5ZQME,-, bought it for iPad pro 10.5 and it's working flawlessly,https://m.media-amazon.com/images/I/31+NwZ8gb1L._SX300_SY300_.jpg,https://www.amazon.in/D-Link-DWA-131-Wireless-Adapter-Black/dp/B002PD61Y4/ref=sr_1_50?qid=1672909126&s=electronics&sr=1-50,471598,9/3/2022,701,8131,50-60%,20.92092092,-16.9628268,-0.810806889
309,475,35,4.4,426973,B014I8SSD0, Laptops & Other Micro USB Devices,Cables,7,AEP4MK3EKOBDKTGPJTRN5RBDIODA,Chitra,R1XN72FU6Q37IH,Sturdy but does not support 33w charging, build quality is ok,https://m.media-amazon.com/images/I/41bCxnHksnL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/AmazonBasics-High-Speed-HDMI-Cable-Feet/dp/B014I8SSD0/ref=sr_1_51?qid=1672909126&s=electronics&sr=1-51,14944055,9/22/2022,166,426973,30-40%,-60.67880795,5151.174517,-84.89248045
399,999,60,3.6,493,B09L8DSSFH, 480Mbps Data Sync,USBCables,6,AG7C6DAADCTRQJG2BRS3RIKDT52Q,Ajaybabu.O.M,R8E73K2KWJRDS,Long durable., its not like i am gonna hang my clothes on it and i want a very strong cable,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/21rBnbHkW9L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/7SEVENTM-Compatible-Replacement-Original-BN59-01259E/dp/B09L8DSSFH/ref=sr_1_52?qid=1672909126&s=electronics&sr=1-52,29580,5/1/2022,600,493,50-60%,110.3157895,-99.88453602,-0.905441882
199,395,50,4.2,92595,B07232M876, Quick Charge 3.0 (RCM15,Computers&Accessories,5,AFU7BOMPVJ7Q3TTA4G67RASTGYIQ,Vivek kumar,RSD0JTIIWQQL8,good, even a braided cable stop working after a year,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31nrDWDT8+L._SX300_SY300_.jpg,https://www.amazon.in/AmazonBasics-Micro-Charging-Android-Phones/dp/B07232M876/ref=sr_1_53?qid=1672909126&s=electronics&sr=1-53,4629750,11/2/2023,196,92595,40-50%,-60.46046046,18681.94726,-308.9944588
1199,2199,45,4.4,24780,B07P681N66, Black),Accessories&Peripherals, iPad Air,AER5ZGIXXVYG3AWZTRZT7M2BYCEA,Amazon Customer,R64CRSTE9SLW1,Does not charge Lenovo m8 tab, i have used both Anker and Apple store strong braided cable they all stop working after a year so please don't buy high end cables just for that instead choose a this one and even if it's stops working withing a year you only loose 150rs compares to 2000rs.UPDATE------------------------------------pin has stopped charging from one side,https://m.media-amazon.com/images/I/216Q4FqmZVL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/TP-Link-Wireless-Adapter-Archer-T2U/dp/B07P681N66/ref=sr_1_54?qid=1672909126&s=electronics&sr=1-54,1115100,6/12/2021,1000,24780,40-50%,456.7088608,-73.2382958,-0.160361014
179,500,64,4.2,92595,B0711PVX6Z,Portronics Konnect L POR-1081 Fast Charging 3A Type-C Cable 1.2Meter with Charge & Sync Function for All Type-C Devices (Grey),Cables&Accessories, Pro,AHE76XQSOLGOP5ZEKTIW6KUPDWBQ,SARTHAK,R2FRTNIIUFJE1F,Best charging cable, now i have to slip the pin to charge from other side,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31iESA2h2gL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/AmazonBasics-Micro-Charging-Android-Phones/dp/B0711PVX6Z/ref=sr_1_55?qid=1672909126&s=electronics&sr=1-55,5926080,6/24/2021,321,92595,60-70%,-77.262392,273.6682809,-3.54206327
799,2100,62,4.3,8188,B082T6V3DT,boAt Rugged v3 Extra Tough Unbreakable Braided Micro USB Cable 1.5 Meter (Black),Cables, Mini & iOS devices.,AGXTMB2XHZBEWZ2UIX7ODZ4XTU6Q,Chiranjeevi,RWGNX3W7UOJ7W,good, but i will update and let know for how long does it work,https://m.media-amazon.com/images/I/31kw1RgU5yL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/AmazonBasics-Nylon-Braided-Lightning-Cable/dp/B082T6V3DT/ref=sr_1_57?qid=1672909126&s=electronics&sr=1-57,507656,7/17/2023,1301,8188,60-70%,320,-91.15718991,-0.284866218
6999,12999,46,4.2,4003,B07MKFNHKG,AmazonBasics Flexible Premium HDMI Cable (Black,USBCables,【 Sturdy & Durable】-The jacket and enforced connector made of TPE and premium copper,AHNM2XVU745EDPNGUOAG74PTSNRA,V V GIRI KUMAR,R32TYHHODHTF5D,Boat,,https://m.media-amazon.com/images/I/418GxB04szL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Visio-World-inches-VW32A-Ready/dp/B07MKFNHKG/ref=sr_1_58?qid=1672909126&s=electronics&sr=1-58,184138,8/31/2022,6000,4003,40-50%,519,-51.11138251,-0.098480506
199,349,43,4.1,314,B0BFWGBX61, 4K@60Hz,Computers&Accessories, are resistant to repeatedly bending and coiling.,AH5RWQ4S72IVLZD6O75OPCFIVDXQ,Rajnandini,RQL9ZMQUTY7P2,Product was good,It’s good. Not sure about durability as the pin area feels a bit fragile,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41rbKciLrcL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Ambrane-Unbreakable-Charging-RCT15-Supports/dp/B0BFWGBX61/ref=sr_1_59?qid=1672909126&s=electronics&sr=1-59,13502,1/20/2021,150,314,40-50%,-97.31517809,-92.15588309,0.946983656
230,499,54,3.7,2960,B01N90RZ4M, 18Gbps),Accessories&Peripherals,【 Ultra High Quality】: According to the experimental results,AG322TYKVPLPBDXE7ABEUK5QTALQ,Akshay Talla,R280XJ5VZUBOXV,1.5 m का केबल मेरे लिए बहुत ही लाभदायक है ।,Does not support apple carplaySo was little disappointed about thatOther than that cable is made up of very good quality,https://m.media-amazon.com/images/I/315GdnF+LcL._SY300_SX300_.jpg,https://www.amazon.in/TATASKY-Universal-Remote/dp/B01N90RZ4M/ref=sr_1_60?qid=1672909126&s=electronics&sr=1-60,159840,11/18/2022,269,2960,50-60%,42.97994269,842.6751592,19.60624204
649,1399,54,4.2,179691,B0088TKTY2, 3-Foot,Cables&Accessories, the fishbone design can accept at least 20,AHW6E5LQ2BDYOIVLAJGDH45J5V5Q,sudhanshu chaubey,R2X090D1YHACKR,Worth for money - suitable for Android auto,Best to buy,https://m.media-amazon.com/images/I/41jxZkzNcnL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/TP-Link-TL-WN823N-300Mbps-Wireless-N-Adapter/dp/B0088TKTY2/ref=sr_1_61?qid=1672909126&s=electronics&sr=1-61,9703314,7/31/2023,750,179691,50-60%,180.3607214,5970.641892,33.10389227
15999,21999,27,4.2,34899,B09Q5SWVBJ,Portronics Konnect CL 20W POR-1067 Type-C to 8 Pin USB 1.2M Cable with Power Delivery & 3A Quick Charge Support,Cables,000 bending and insertion tests for extra protection and durability. Upgraded 3D aluminum connector and exclusive laser welding technology,AF74RSGCHPZITVFSZN76K6GKPICA,Pavan A H,R32ZCIH9AFNJ60,Good Product,100% NOT FATHFUL,https://m.media-amazon.com/images/I/512YHGuR4RL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/OnePlus-inches-Ready-Smart-Android/dp/B09Q5SWVBJ/ref=sr_1_63?qid=1672909126&s=electronics&sr=1-63,942273,8/4/2021,6000,34899,20-30%,1472.480343,-80.57832613,-0.054722854
348,1499,77,4.2,656,B0B4DT8MKT, Nylon Braided for All Type-C and 8 Pin Devices,USBCables, which to ensure the metal part won't break and also have a tighter connection which fits well even with a protective case on and will never loose connection.,AHDD7ZNB47QA2JLYU53HD4ML3VNQ,Jayesh bagad,R3N57EVVG0EHAF,Length,Writing this review post 10 months and 3 orders of the same product.Honestly Portronics Konnect L lightning cable works like magic with the original Apple charging brick.Seeing the price of the cable I initially hesitated buying as it was as low as ₹99/- with the offers and so I wasn’t sure if it would work well with my iPhone 12 or whether it would impact my iPhone’s battery health because all the other lightning cable brands were costing over ₹350/- like Wayona,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/313uqx3djjL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/WeCool-Unbreakable-Charging-Purpose-iPhone/dp/B0B4DT8MKT/ref=sr_1_64?qid=1672909126&s=electronics&sr=1-64,50512,7/13/2021,1151,656,70-80%,-93.18605391,-98.12028998,1.05295037
154,349,56,4.3,7064,B08CDKQ8T6, Green,Electronics,【 Good After Sales Service】-Our friendly and reliable customer service will respond to you within 24 hours ! you can purchase with confidence,AHV3ELGDSOWBYUQLXSPDCSHBQRHQ,Shridhar,R3QWLE8JHROKC1,Nice, Amazon Basics,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31pQZsxPR4L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Portronics-Konnect-POR-1079-Charging-Micro/dp/B08CDKQ8T6/ref=sr_1_65?qid=1672909126&s=electronics&sr=1-65,395584,8/28/2022,195,7064,50-60%,-76.71781187,976.8292683,-12.73275716
179,799,78,3.7,2201,B07B275VN9,Portronics Konnect L 1.2M POR-1401 Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function (White),HomeTheater,and every sale includes a 365-day worry-free Service to prove the importance we set on quality.,AEJU4L3ZM2GTILSJZZSNSF6VUOIA,rajendran,R2VTSDOOUTSQ5X,Original, etc.Earlier I was using Wayona Brand lightning cable with eventually frayed and stopped working.Charging Speed:Charges my iPhone fast enough almost similar compared to the original cable level when used with 12W Original Apple power adapter.Quality and Durability:Great quality braided cable and doesn’t tangle easily and can withstand day-to-day usage.L-Shaped pin:This is very innovative by Portronics and it makes sure the cable doesn’t get damaged even if used while charging.CarPlay and Data Sync:Works smoothly with CarPlay and syncs data effortlessly.PS: I have used this cable only with the Original Apple Charging Brick and extremely satisfied with its performance.,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41v00lhhdbL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Airtel-Digital-Remote-Compatible-Recording/dp/B07B275VN9/ref=sr_1_66_mod_primary_new?qid=1672909126&s=electronics&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-66,171678,2/3/2021,620,2201,70-80%,128.9398281,-68.84201586,-0.533908079
32990,47900,31,4.3,7109,B0B15CPR37,MI Braided USB Type-C Cable for Charging Adapter (Red),TV&Video,The boAt Deuce USB 300 2 in 1 cable is compatible with smartphones,AFVD66VQMSHPDT3A6HBBBGKRXBZA,karuppu k,R3E6FZ75Q074KH,Very good quay Cable support fast charging.,Better than I expect the product I like that Quality and I plan to buy same type cable come with usb C to Lighting cable for emergency purpose that much I love this cable. Buy for this cable only emergency uses only since Good one,https://m.media-amazon.com/images/I/41Tz1YnJkoL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Samsung-inches-Crystal-Ultra-UA43AUE65AKXXL/dp/B0B15CPR37/ref=sr_1_67?qid=1672909126&s=electronics&sr=1-67,220379,10/31/2022,14910,7109,30-40%,5894.993742,222.9895502,0.037826936
139,999,86,4,1313,B0994GFWBH,MI 80 cm (32 inches) 5A Series HD Ready Smart Android LED TV L32M7-5AIN (Black),Accessories, tablets,AELKHQXVSSG6NHXLFJLLNEFRQQUQ,Akshay wani,R1SYBQLTPFCW20,Original MI cable for charging upto 33 watt,Good product and value for money,https://m.media-amazon.com/images/I/310WOJIrwjL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Lapster-Type-Cable-computer-laptop/dp/B0994GFWBH/ref=sr_1_68?qid=1672909126&s=electronics&sr=1-68,112918,6/27/2022,860,1313,80-90%,-97.91440501,-81.53045435,0.832670682
329,845,61,4.2,29746,B01GGKZ0V6,Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C to Type C Cable for Smartphones,Cables, PC peripherals,AGYSMAC6V6RFJJOHG2FIRPOZ6CSQ,Abbimaniu Singh,RYQT96J8HPIXE,I am veri happy with this product as it provide turbo charging.,It's a good product.,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/414y0iu5NUL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/AmazonBasics-USB-Type-C-2-0-Cable/dp/B01GGKZ0V6/ref=sr_1_69?qid=1672909126&s=electronics&sr=1-69,1814506,5/25/2023,516,29746,60-70%,-15.41541542,2165.498858,-140.4761921
13999,24999,44,4.2,45238,B09F9YQQ7B, Tablets,HDMICables, Bluetooth speakers,AGV3IEFANZCKECFGUM42MRH5FNOA,VISHAL H BADSHE,R1LW6NWSVTVZ2H,Works on linux for me. Get the model with antenna.,Like,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41611VFTGwL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Redmi-inches-Ready-L32M6-RA-Android/dp/B09F9YQQ7B/ref=sr_1_72?qid=1672909126&s=electronics&sr=1-72,1990472,8/13/2021,11000,45238,40-50%,2858.461538,52.08095206,0.018219924
309,1400,78,4.4,426973,B014I8SX4Y, Laptops & Other Type C Devices,Computers&Accessories, power banks and all other devices with Type-C as well as Micro USB port,AEBO7NWCNXKT4AESAN443HQH35FQ,Azhar JuMan,R3VR5WFKUS15C5,Does what it say but other brands available at lesser price,Very good item strong and useful USB cableValue for moneyThanks to amazon and producer,https://m.media-amazon.com/images/I/41eJqkFjCRL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/AmazonBasics-High-Speed-Cable-2-Pack-Black/dp/B014I8SX4Y/ref=sr_1_73?qid=1672909128&s=electronics&sr=1-73,33303894,8/22/2021,1091,426973,70-80%,-94.39977599,843.8370397,-8.938972903
263,699,62,4.1,450,B09Q8HMKZX, PD Technology,Accessories&Peripherals,It ensures 3A fast charging and data transmissions with rapid sync at 480 mbps,AE7GD3VRRYQEAHDR7FXJIR23INYA,Anirudh Sood,R2F6GC79OYWUKQ,Easy Handle,https://m.media-amazon.com/images/I/51112ZRE-1L._SY88.jpg,https://m.media-amazon.com/images/I/41x3iKbD-+L._SX342_SY445_.jpg,https://www.amazon.in/Portronics-Konnect-Charge-Charging-Resistant/dp/B09Q8HMKZX/ref=sr_1_74?qid=1672909128&s=electronics&sr=1-74,27900,6/8/2023,436,450,60-70%,-50.07142857,-99.89460692,1.995042078
7999,14990,47,4.3,457,B0B9XN9S3W, 480Mbps Data Sync (RCTT15,Cables&Accessories,The premium Nylon braided skin makes it sturdy and invincible against external damage,AHPAW24BI5X2GCX5M2LHI72VSJJQ,Hari Krishnan PS,R3QZ19MECGWG9A,Great product,Good,https://m.media-amazon.com/images/I/51FicDnawaL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Acer-inches-Ready-AR32NSV53HD-Black/dp/B0B9XN9S3W/ref=sr_1_75?qid=1672909128&s=electronics&sr=1-75,21479,2/26/2023,6991,457,40-50%,2044.492132,1.555555556,0.000760852
1599,2999,47,4.2,2727,B07966M8XH, Black),Cables,Its Aluminium alloy shell housing makes it last longer with 10000+ Bends Lifespan with extended frame protection for strain relief,AE2VXY4CFO36MDSIMPG43XHNF4GA,Akash Jindal,R2MPU42MYK7GPO,Perfect working,Nice product and useful product,https://m.media-amazon.com/images/I/41+mgWz7knL._SX300_SY300_.jpg,https://www.amazon.in/Model-P4-Swivel-32-55-inch-Motion-Cantilever/dp/B07966M8XH/ref=sr_1_76?qid=1672909128&s=electronics&sr=1-76,128169,11/7/2022,1400,2727,40-50%,-79.99332889,496.7177243,-6.209489356
219,700,69,4.3,20053,B01GGKYKQM,boAt Type C A325 Tangle-free,USBCables,The resilient and flexible design offers a tangle free experience seamlessly,AHHQEKUNVETALN7DTRHUQ2WAWEKQ,PRADEEP,R33DVXFB4VYPZZ,Speed is perfect,-,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31-BRsjrvDL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/AmazonBasics-Type-C-USB-Male-Cable/dp/B01GGKYKQM/ref=sr_1_77?qid=1672909128&s=electronics&sr=1-77,1383657,8/1/2023,481,20053,60-70%,-76.6588863,635.3502017,-8.288017637
349,899,61,4.5,149,B0B86CDHL1, Sturdy Type C Cable with 3A Rapid Charging & 480mbps Data Transmission(Black),Computers&Accessories,Deuce USB 300 cable offers a perfect 1.5 meters in length for smooth & hassle-free user experience,AFMIFTNTUD5PIHGONWOTRMMZ5EBA,Rajesh,R1SQ7OGFR4JRUR,Great Design,Sturdy but does not support 33w charging,https://m.media-amazon.com/images/I/41gztmbiIgL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/oraimo-Charging-Syncing-Indicator-Compatible/dp/B0B86CDHL1/ref=sr_1_79?qid=1672909128&s=electronics&sr=1-79,9089,8/30/2023,550,149,60-70%,28.42857143,-99.25696903,-3.491451172
349,599,42,4.1,210,B0B5ZF3NRK,LG 80 cm (32 inches) HD Ready Smart LED TV 32LM563BPTC (Dark Iron Gray),Accessories&Peripherals,2 years warranty from the date of purchase,AHOJBIZVVIIFJKRREY4B6ESVA4KA,Divya Kothari,R1S5F9QI0M1VBZ, Build,Build quality is good and it is comes with 2 year warranty.,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41SNaWjuZWL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/CEDO-OnePlus-Charging-Compatible-Devices/dp/B0B5ZF3NRK/ref=sr_1_80?qid=1672909128&s=electronics&sr=1-80,8820,10/28/2023,250,210,40-50%,-33.37041157,40.93959732,-1.226823266
26999,42999,37,4.2,45238,B09RFC46VP,Duracell USB Lightning Apple Certified (Mfi) Braided Sync & Charge Cable For Iphone,Cables&Accessories,[CHARGE & SYNC FUNCTION]- This cable comes with charging & Data sync function,AECPFYFQVRUWC3KGNLJIOREFP5LQ,abhijit,RGIQEG07R9HS2, Connectivity Range,Good Product,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41w1didcczL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Redmi-inches-Ultra-Android-L43R7-7AIN/dp/B09RFC46VP/ref=sr_1_81?qid=1672909128&s=electronics&sr=1-81,1673806,7/4/2021,16000,45238,30-40%,7078.464107,21441.90476,3.029174753
115,499,77,4,7732,B08R69VDHT, Ipad And Ipod. Fast Charging Lightning Cable,Cables,[HIGH QUALITY MATERIAL]- TPE + Nylon Material to make sure that the life of the cable is enhanced significantly,AGYYVPDD7YG7FYNBXNGXZJT525AQ,ArdKn,R1SMWZQ86XIN8U, Packaging and other features but no linux support since v2,Bought it for charging my mobile & tab but it doesn't work for Lenovo m8 tab,https://m.media-amazon.com/images/I/41gFqSHngyL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Pinnaclz-Original-Micro-USB-Charging/dp/B08R69VDHT/ref=sr_1_82?qid=1672909128&s=electronics&sr=1-82,595364,10/21/2023,384,7732,70-80%,-98.8395079,-82.90817454,0.838816141
399,999,60,4.1,1780,B09RWZRCP1, 3.9 Feet (1.2M) - Black,USBCables,[LONG CORD]- The Cable is extra thick 1.2 meter long,AHONIZU3ICIEHQIGQ6R2VFRSBXOQ,Nirbhay kumar,R2J3Y1WL29GWDE,Very good,Guys this cable is is best compare of everyone over heat protection,https://m.media-amazon.com/images/I/41jlh3c7UbL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/boAt-A750-Tangle-free-Transmission-Rebellious/dp/B09RWZRCP1/ref=sr_1_83?qid=1672909128&s=electronics&sr=1-83,106800,7/21/2022,600,1780,50-60%,100.2004008,-76.97878945,-0.768248319
199,499,60,4.1,602,B09CMP1SC8,tizum HDMI to VGA Adapter Cable 1080P for Projector,Computers&Accessories, optimized for an easy use for your comfort at home or office,AFPHD2CRPDZMWMBL7WXRSVYWS5JA,Sagar Viswanathan,RYGGS0M09S3KY,A Good Braided Cable for Your Type C Device, quickly charging,https://m.media-amazon.com/images/I/31x3IUfMneL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Ambrane-ABDC-10-Charging-Transmission-Compatible/dp/B09CMP1SC8/ref=sr_1_84?qid=1672909128&s=electronics&sr=1-84,36120,11/20/2021,300,602,50-60%,-50.05005005,-66.17977528,1.32227191
179,399,55,4,1423,B09YLXYP7Y, Computer,Accessories&Peripherals,[MORE DURABLE]-This cable is unique interms of design and multi-use and is positioned to provide the best comfort and performance while using,AEZ346GX3HJ4O4XNRPHCNHXQURMQ,Asp,R17KQRUTAN5DKS,Good quality product from ambrane, but chance to shock circuit,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31l-eZHBfKL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Ambrane-Charging-Neckband-Wireless-ACT/dp/B09YLXYP7Y/ref=sr_1_85?qid=1672909128&s=electronics&sr=1-85,78265,4/5/2023,220,1423,50-60%,-20.04008016,136.3787375,-6.805299003
10901,30990,65,4.1,398,B09ZPM4C2C, Laptop,Cables&Accessories,[UNIVERSAL COMPATIBILITY]- Compatible with all devices like iPhone XS,AEPSWFPNECKO34PUC7I56ITGXR6Q,Placeholder,R3AAQGS6HP2QUK,Super cable,good,https://m.media-amazon.com/images/I/51ow6bmLWIL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/TCL-inches-Certified-Android-32S5205/dp/B09ZPM4C2C/ref=sr_1_86?qid=1672909128&s=electronics&sr=1-86,25870,9/23/2021,20089,398,60-70%,7666.917293,-72.03092059,-0.00939503
209,499,58,3.9,536,B0B2DJDCPX, TV,Cables, X,AHWVEHR5DYLVFTO2KF3IZATFQSWQ,BharanI,R1HDNOG6TO2CCA,As,Nice,https://m.media-amazon.com/images/I/41KmCJuybRL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/SWAPKART-Charging-Compatible-iPhone-Devices/dp/B0B2DJDCPX/ref=sr_1_87?qid=1672909128&s=electronics&sr=1-87,31088,5/14/2021,290,536,50-60%,-98.38980316,34.67336683,-0.352408133
1434,3999,64,4,32,B0BCZCQTJX, Projectors & TV,USBCables, XR,AH4QT33M55677I7ISQOAKEQWACYQ,sonia,R3PHKXYA5AFEOU,Good quality,Good quality,https://m.media-amazon.com/images/I/31C4z2M8TiL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Basesailor-2nd-generation-Firestick-Remote/dp/B0BCZCQTJX/ref=sr_1_88?qid=1672909128&s=electronics&sr=1-88,2048,9/2/2022,2565,32,60-70%,701.4028056,-94.02985075,-0.134059701
